1.000000000000000000e+00,7.648886600492078580e-01,-3.413130936711015334e-02,-8.620345540611294710e-02,-5.101607338337858788e-02,9.848142614333459111e-02,1.925524496402543362e-02,6.387110130723601398e-02,1.299199584618632997e-01,1.780553817827463525e-01,-9.526997580494477036e-02,-9.573379653557519131e-02,-5.035887264138601271e-02,-1.846639688112431191e-02,-1.284523113249683157e-02,1.870466759644504387e-02,-8.979727265601220032e-02,5.132218666832461668e-02,2.248318385767955271e-02,-1.270122847069765464e-02,4.272926554974713215e-02,-1.290220981693110391e-01,1.130751940037150738e-01,-1.083229107565457094e-01,1.465960794885941970e-02,2.497783164663782696e-01,-1.010085911255617225e-01,1.348894101809103574e-01,2.226551354631813029e-02,-1.547455569006567777e-01,-1.561163697136803419e-01,-2.248330729363321595e-02,-3.323942234483405478e-02,-1.677809248253565866e-01,-7.335650383786498007e-04,1.458796215302118060e-01,1.167086255240046971e-01,1.128023977077373535e-01,-1.698888338259782194e-01
7.648886600492078580e-01,1.000000000000000000e+00,-6.048258923384359359e-02,4.238281790347333579e-03,5.698200692259757817e-03,-8.366480995916749167e-03,5.721763662415620122e-03,-4.407894021464820594e-02,8.065797297644236585e-02,-1.872428114018236112e-01,1.156621067438047962e-01,1.432770710528742941e-01,1.141084190656097425e-01,2.029255212310124637e-02,1.652038955309964585e-02,-3.022592250987290313e-02,7.117487937112833285e-02,8.501515034288763262e-02,3.120099174187412200e-02,-2.714076456339617124e-02,-1.685197504411828362e-02,9.884956127830868411e-02,-8.404088473983353791e-02,6.451465320827140526e-02,-5.262321829228496645e-02,-4.587271090211519214e-02,-1.413639027206675496e-02,-9.454200907232380990e-02,2.459852048034161243e-02,5.711251058610748721e-02,1.954392774064002414e-01,-4.898942792682316194e-02,1.889278167800649121e-03,1.752107847376504213e-01,-2.751675835258995950e-02,-1.043296649520343983e-01,5.341255705564400789e-03,-2.989722250956416416e-01,1.608785123930508987e-01
-3.413130936711002844e-02,-6.048258923384378788e-02,1.000000000000000000e+00,8.258870109746842270e-02,7.668746441864426888e-02,-1.168339630722420863e-01,-3.923912869025643346e-02,-4.241725141684912215e-01,7.928474829923212730e-02,-8.269326072036765896e-02,2.909715304337765970e-02,4.071471622574668325e-02,6.989163281383285742e-02,3.060506713709125123e-02,1.925762113725584812e-02,-7.663519753752090491e-02,7.541220749285204583e-02,5.834492869699868522e-02,4.843903171520985013e-03,-4.862544641141778451e-02,4.376567818431182366e-01,1.893033366041628196e-01,1.157937327983864402e-02,1.120125980044812397e-01,5.448151857847187418e-02,-2.475723602491817707e-03,6.922475559403927503e-02,3.940473839239051757e-02,-7.750459683470252437e-02,1.492194051898088764e-02,-3.043823423736380374e-03,-1.216116590983665063e-01,2.993038142065713308e-02,4.358816456206569129e-02,8.739027044369031272e-02,9.972929328203397614e-02,1.646085747802215615e-01,-5.931106356769395849e-02,-9.135946401774473757e-02
-8.620345540611290547e-02,4.238281790347283272e-03,8.258870109746836718e-02,1.000000000000000000e+00,3.390212409380150005e-01,4.594007879968835251e-02,1.916638019748412025e-01,2.432462439941589921e-02,6.672397920664961679e-02,1.487703898028874643e-02,-1.308775405482068277e-01,-1.697951968493162378e-01,6.930794714641999588e-02,-1.003498423672954387e-01,-5.760320672538194603e-03,1.589898109467650089e-01,1.859899475477790609e-01,-6.457898162580788526e-02,-2.699364147602835787e-02,2.630129445211866757e-01,-3.497839178474849986e-02,-9.012160592645304669e-02,-6.693008028953233157e-02,-7.930489588962701120e-02,-1.176454554400712532e-01,2.627574817598473875e-02,1.214720197451529538e-01,1.083349049413560861e-01,-3.188528173176413683e-02,-5.093620994647368727e-02,-1.842836336602727276e-01,-6.721207572802112562e-02,-1.795358020795223206e-02,-3.916717007361699907e-03,4.717348596076725159e-02,-2.148209117776248567e-01,4.429830400468074553e-02,-9.577499214267455596e-02,-2.074938712721970807e-02
-5.101607338337860870e-02,5.698200692259707510e-03,7.668746441864413010e-02,3.390212409380153891e-01,1.000000000000000000e+00,-6.730468231198674656e-02,3.197893598360113110e-01,9.984374490035645422e-02,-1.435119950340483369e-02,1.349788387443163207e-01,7.015590770487009631e-02,6.179619265976925291e-02,-1.688631361721204260e-01,-2.456017432645192858e-02,1.541195982697710909e-01,5.888249068802160757e-02,-3.941585543774932948e-02,1.501399418282351184e-01,-1.053189769798945491e-01,-4.299309447914499011e-02,-8.339950278285945817e-02,-2.246309768341276172e-02,-7.990000280141322173e-03,2.035571455500178803e-02,1.586886119586619071e-01,-2.538891096298237157e-02,2.103741304843576715e-02,5.575826221919961967e-02,2.279942496243320127e-02,-5.721271308919710120e-03,1.012797359538580855e-01,1.537844122839287231e-01,1.783056130570956355e-01,1.605297945192548648e-01,1.257484533061896392e-02,-9.821199633644853155e-02,-7.103905132407774270e-02,4.615803032625449831e-02,-1.849212449859389817e-01
9.848142614333452172e-02,-8.366480995916820290e-03,-1.168339630722421280e-01,4.594007879968835251e-02,-6.730468231198685758e-02,1.000000000000000000e+00,1.170237341990787994e-01,-2.196888620188903671e-02,5.229049553642522996e-02,-2.528081499450943181e-01,2.652024826474986760e-02,-8.902859583587251604e-04,4.917340165479090752e-02,2.188746731018292868e-01,-4.393970276390319479e-02,9.600346044298629922e-02,7.610633653588093350e-02,4.647745739070623799e-02,-2.362508413683816755e-01,-8.269425010562133152e-03,3.131662372771305131e-02,1.090868995733054181e-01,1.861012536760935088e-01,1.904918054051578935e-01,4.361866209067951639e-01,-5.369017674219641462e-02,-2.425887351050617230e-02,-1.006884681136675959e-02,-1.175243853694681734e-02,2.103503685312657356e-01,2.945354380858145604e-01,1.890928664478078725e-01,1.022998663759579901e-01,-6.917796361867359356e-02,-1.325716805290727274e-01,-7.245308700814311054e-02,-1.551966997585813302e-01,1.449365666341026482e-01,-1.119149439927795558e-01
1.925524496402559668e-02,5.721763662415452721e-03,-3.923912869025630856e-02,1.916638019748410082e-01,3.197893598360111445e-01,1.170237341990785357e-01,1.000000000000000000e+00,1.219279029117380786e-01,1.242103185015055178e-01,-4.020623021817999049e-02,-3.800394675898331742e-02,-1.312835460266449650e-01,2.597273507331326892e-01,8.395625310261019270e-02,-6.602354556807393804e-02,-1.158624775127827244e-01,1.604314488523377324e-01,-1.167011812536110577e-03,1.351125638691965669e-01,-1.049340820330241925e-01,-6.937238759595108772e-02,-6.935457567516988171e-03,7.403096460451143168e-02,-1.081484655506904750e-02,2.365352535099506451e-02,-7.007863275461269359e-02,1.695159801210030237e-01,9.262262122777195628e-02,-7.902062518127851709e-02,-1.708299908599304473e-01,-1.195169611703512762e-02,1.669230077873266327e-01,3.931596484644934997e-02,-1.636581707640957437e-02,4.893753798929881965e-02,9.585556779463251520e-02,-3.018469561806217949e-01,-1.494172662226324055e-01,-9.020043573193095576e-02
6.387110130723619439e-02,-4.407894021464844880e-02,-4.241725141684908329e-01,2.432462439941611085e-02,9.984374490035662075e-02,-2.196888620188865854e-02,1.219279029117380647e-01,1.000000000000000000e+00,-1.152497817216331516e-01,-7.638260430004008283e-02,6.183319229917351445e-02,-5.766150967140992040e-02,5.035089699381580658e-02,-4.948594712804690876e-03,8.762909651815774248e-02,2.133627827760339879e-02,2.602120876461257171e-03,-1.295785249537734392e-02,-1.754154950055466511e-01,2.344005314642523263e-01,2.829370742061995125e-01,2.954047421825876096e-01,-7.044991561429511662e-02,-1.211456102584828887e-01,-1.034628279207582512e-02,-9.340942639667802749e-02,1.127353134079630975e-01,1.202456541247343552e-01,-6.960455119812005743e-03,1.027180358397409947e-02,-7.506512450986228303e-03,-9.436495610802973777e-02,-1.257922778016420939e-01,-3.990557436782124490e-02,-2.754141516114761573e-02,4.731564256583586231e-02,2.009849838850071013e-01,6.381418852467651837e-02,-8.011815706486480684e-03
1.299199584618634107e-01,8.065797297644228259e-02,7.928474829923219669e-02,6.672397920664999149e-02,-1.435119950340475563e-02,5.229049553642525078e-02,1.242103185015055455e-01,-1.152497817216328324e-01,1.000000000000000000e+00,-1.863845824232052972e-01,1.735283069838082504e-01,-6.299934450966936106e-02,-5.017241773968384583e-03,5.388915159779972958e-02,2.939206977210038693e-02,-1.875486855969593081e-01,8.367989634314224046e-02,5.881791563768794251e-02,6.047705003915269245e-02,2.307596215166096351e-02,-7.254653881828847239e-02,1.685385661734814175e-02,2.057314517194434866e-02,-5.024682685008043104e-02,1.491591100931089452e-02,3.936825662253531921e-02,8.465730444458891002e-03,7.181280255463776130e-02,1.691912310911782361e-02,5.958122605998392163e-02,-1.639959702706681455e-01,3.535596910971607054e-02,1.401578343677019889e-01,2.055943022457723257e-01,-1.060802258270452381e-01,5.714221316404950735e-02,-6.290339754364583646e-02,1.824784358343792823e-01,2.197882204547052520e-01
1.780553817827467411e-01,-1.872428114018236389e-01,-8.269326072036733977e-02,1.487703898028855734e-02,1.349788387443167648e-01,-2.528081499450940961e-01,-4.020623021817987947e-02,-7.638260430004005508e-02,-1.863845824232059911e-01,1.000000000000000000e+00,-1.110726269442949832e-01,2.454273986780616257e-01,1.397538900955940799e-01,-3.125867740252005582e-03,-1.065854038974045626e-01,3.167926597762859009e-01,3.103118239312496751e-01,1.949400809400751444e-01,-6.479837810128513675e-02,-1.139468984017881666e-02,1.218514453887716287e-01,-6.875621647689071636e-02,-1.330166796914841187e-01,7.746098971694652391e-02,2.711084053504784208e-01,1.156223436396908028e-01,-1.879154664263359698e-01,1.492208371482328655e-01,-1.484645898158940269e-01,2.938881451355168650e-01,3.296610266013428464e-02,2.615241766477805485e-01,6.914170806280889314e-02,-7.661223471020484066e-02,-1.504294196877432321e-01,2.675505894568201981e-01,-6.622249806943117378e-02,-3.849655715511524773e-02,3.325757902660073789e-02
